lon,lat,elevacion,pendiente,distancia_hospital,distancia_via,poblacion_distrito,crecimiento_distrito,agua,electricidad,alcantarillado,area_m2,patrimonial,industrial_incompatible,cerca_rio,uso_suelo_compatible,iat,apto
-65.2964254415374,-19.012199922565166,2900.0,0.0,4770.2,577.2,116400,0.045,1,1,1,8843.573549394527,0,1,1,0.8,0.0,0
-65.24731840489531,-19.048006392932894,2850.0,0.0,973.2,37.3,81668,0.018,1,1,1,19286.540078167527,0,0,0,1,71.8,1
-65.2332331520018,-19.065891671073203,2900.5,5.2,2860.9,60.6,40398,0.05,1,1,1,5813.926345708844,0,0,0,1,98.0,1
-65.29996126745205,-19.02865692542867,2949.4,3.1,3887.7,48.7,116400,0.045,1,1,1,6845.244644809903,0,1,0,1,0.0,0
-65.29204516108511,-19.007228771636292,2900.0,0.0,4949.4,675.1,116400,0.045,1,1,0,19879.982639188544,0,0,1,1,0.0,0
-65.26022567238503,-19.049708551944576,2800.0,0.1,506.4,139.8,16206,0.005,1,1,1,14671.62488788758,1,0,1,0.8,0.0,0
-65.25017697430968,-19.03556225685801,2847.1,16.9,514.7,97.8,81668,0.018,1,0,1,7708.450168062372,0,0,0,1,0.0,0
-65.26386988521259,-19.017314892540107,2897.3,9.2,2308.8,98.9,81668,0.018,1,1,1,11801.735172553037,0,0,0,1,75.1,1
-65.26550893107238,-19.041225322163832,2776.3,7.4,499.2,39.9,16206,0.005,0,0,0,17633.838066924705,1,0,0,1,0.0,0
-65.24673831174864,-19.04352398746082,2850.0,0.0,1300.1,139.4,81668,0.018,1,1,1,4401.27280271898,0,0,0,1,0.0,0
-65.30273807252686,-19.014057629611518,2936.7,12.4,5077.8,203.5,116400,0.045,1,1,1,14577.946640056576,1,0,0,1,0.0,0
-65.27892896307692,-19.03337116705796,2830.9,15.3,1791.5,319.1,116400,0.045,1,1,1,15034.310321007672,0,0,0,1,0.0,0
-65.272002858418,-19.016831557002273,2801.0,4.3,3022.3,98.1,116400,0.045,1,1,1,7568.996268957177,0,0,1,1,0.0,0
-65.26775722098196,-19.084271201588567,2650.6,6.3,3840.8,125.1,42074,0.032,1,1,1,9250.692223565798,0,0,0,0.8,86.5,1
-65.27745338184877,-19.054949398823865,2718.7,44.1,1445.4,57.6,42074,0.032,1,1,0,18537.110381859195,0,0,0,0.8,0.0,0
-65.28235478304255,-19.022689269560008,2893.6,22.1,2956.6,82.7,116400,0.045,1,1,1,18332.997157390615,0,0,0,0.8,0.0,0
-65.23144023020491,-19.085492087077345,2906.6,19.5,4554.5,82.1,40398,0.05,1,1,0,12402.55372050915,1,0,0,1,0.0,0
-65.27793570868147,-19.035019757400928,2833.3,13.2,1586.7,477.9,116400,0.045,1,1,1,15928.19774546884,0,1,0,1,0.0,0
-65.27205551108682,-19.06883979207129,2709.4,18.5,2572.0,15.4,42074,0.032,1,1,0,4581.452852087499,0,0,0,1,0.0,0
-65.25542189718206,-19.05622124694527,2849.7,1.4,524.3,27.2,40398,0.05,0,1,1,16939.36916220167,1,0,0,1,0.0,0
-65.24537998472564,-19.025009869081885,2899.9,3.0,762.5,11.7,81668,0.018,1,1,1,6446.114646746973,0,0,0,1,70.6,1
-65.2562599519579,-19.01288145777833,2850.0,1.4,2245.8,362.5,81668,0.018,1,1,0,4550.619364452927,0,0,0,1,0.0,0
-65.28384622907481,-19.048262451704648,2754.6,29.4,1732.1,486.1,42074,0.032,1,1,1,5376.48166764308,1,0,0,1,0.0,0
-65.30969067973018,-19.01248042878784,2950.7,0.5,5744.4,106.4,116400,0.045,1,1,1,7399.951089890939,0,1,1,0.8,0.0,0
-65.23592563732332,-19.049686558275656,2816.5,43.7,2102.2,322.5,40398,0.05,1,1,0,3725.837424537324,0,0,0,1,0.0,0
-65.23828492099503,-19.088681203740446,2900.0,1.9,4511.0,742.8,40398,0.05,1,1,1,12361.707308467669,1,0,0,0.8,0.0,0
-65.30299716646843,-19.006742932477067,2951.2,5.1,5679.2,189.3,116400,0.045,1,1,0,19819.861467946077,0,0,0,1,90.2,1
-65.2744989189334,-19.054470193652197,2749.9,3.6,1198.3,108.5,42074,0.032,1,1,1,16235.150782584065,1,0,0,1,0.0,0
-65.22948489426979,-19.082536574657386,2852.7,19.7,4414.2,59.8,40398,0.05,1,1,0,3950.4471494916456,0,0,0,1,0.0,0
-65.24486502754957,-19.02531197011908,2889.2,28.6,751.6,28.2,81668,0.018,0,1,1,12581.310275314292,0,1,0,0.5,0.0,0
-65.23787148398756,-19.045004837136556,2838.6,27.0,1824.5,84.4,81668,0.018,1,1,1,6719.752008756814,0,1,0,1,0.0,0
-65.29292519673092,-19.025592984589693,2888.5,7.8,3458.5,730.0,116400,0.045,1,1,0,9657.224263719232,0,1,1,0.5,0.0,0
-65.2677106814636,-19.00221181998344,2895.7,16.1,3861.8,14.9,81668,0.018,1,1,1,5854.086084776931,0,1,0,0.5,0.0,0
-65.23758886130658,-19.044926617889992,2832.0,33.3,1834.7,93.4,81668,0.018,1,1,1,17688.862247965808,0,0,0,0.8,0.0,0
-65.23166615053798,-19.084985884637963,2901.2,7.7,4494.8,24.3,40398,0.05,1,1,1,18268.11094303955,0,0,0,0.8,94.7,1
-65.23243741226585,-19.076308852635975,2850.6,4.1,3687.2,397.0,40398,0.05,0,1,1,6229.732379002553,0,0,0,1,90.7,1
-65.26723763763987,-19.01146145491196,2889.0,32.3,3018.8,1.5,81668,0.018,1,1,1,14254.34384216775,0,0,1,1,0.0,0
-65.27542366731777,-19.02843062033085,2819.3,15.3,2050.1,68.3,116400,0.045,1,1,1,9279.828303843065,0,0,0,1,0.0,0
-65.24404958065244,-19.051955320847192,2913.7,66.5,1238.2,199.4,40398,0.05,1,1,1,11096.458778384967,1,0,0,1,0.0,0
-65.24544499629125,-19.027222918045258,2888.2,4.0,534.6,36.3,81668,0.018,1,1,0,19734.25583423526,0,0,0,1,64.2,1
-65.26190976885948,-19.012075295462285,2895.1,19.5,2614.2,328.4,81668,0.018,1,1,0,9597.685601250763,0,0,0,1,0.0,0
-65.27812418177376,-19.008118984335216,2850.5,2.6,4111.0,137.2,116400,0.045,1,1,1,10045.520779072638,0,0,0,0.8,95.0,1
-65.26907050392386,-19.081971574654585,2675.6,19.3,3651.8,10.3,42074,0.032,1,1,1,9511.739038909898,0,0,1,0.8,0.0,0
-65.26387799690762,-19.025458449923473,2801.6,4.2,1820.5,95.4,81668,0.018,1,1,1,15677.746937265314,0,0,1,1,0.0,0
-65.24429611795992,-19.062985553602275,2981.5,23.0,1756.2,12.3,40398,0.05,1,1,1,17771.30042668638,0,0,0,1,0.0,0
-65.24352732443657,-19.066205772341934,2990.9,86.2,2078.7,2.1,40398,0.05,1,1,1,17007.48038233739,0,0,0,1,0.0,0
-65.24367418132343,-19.042734646661877,2853.1,5.2,1317.6,59.9,81668,0.018,1,1,1,17472.020796782264,0,1,0,1,0.0,0
-65.29590836184497,-19.01266811689325,2900.0,0.0,4695.5,502.1,116400,0.045,1,1,1,9331.934946100224,0,0,0,1,91.8,1
-65.2664187203046,-19.058256479228767,2785.8,50.3,1345.2,5.3,42074,0.032,1,1,1,7846.179399390953,0,0,0,0.8,0.0,0
-65.26017271869415,-19.027027966598087,2801.2,2.2,1393.8,209.0,81668,0.018,1,1,1,16048.736383001473,1,0,0,1,0.0,0
-65.29800931941924,-19.014400439893365,2900.0,0.0,4698.0,490.0,116400,0.045,1,0,1,9400.082688607014,0,0,0,0.8,84.9,1
-65.25711490523315,-19.013069183983664,2846.7,15.5,2264.3,422.6,81668,0.018,1,1,1,17335.827151458212,0,0,0,0.8,0.0,0
-65.29729019721326,-19.023381803539387,2900.0,0.0,3970.7,304.9,116400,0.045,0,1,1,18294.67976067341,0,0,0,1,89.6,1
-65.25890348462094,-19.026751333877595,2800.3,1.5,1282.0,189.0,81668,0.018,1,1,0,10115.616663382807,0,1,0,1,0.0,0
-65.27088149035004,-19.016663015775933,2809.4,8.7,2933.8,80.1,116400,0.045,0,1,1,17290.857808138797,0,0,1,1,0.0,0
-65.30484355066251,-19.02628335419122,2947.5,6.5,4465.0,40.3,116400,0.045,1,1,1,8220.449612647546,0,0,0,1,95.2,1
-65.2939408864378,-19.010047585030165,2900.0,0.0,4799.3,562.3,116400,0.045,1,1,1,4210.667535869289,0,1,0,0.5,0.0,0
-65.28623405767163,-19.062918949177547,2897.5,9.0,2723.5,38.4,42074,0.032,1,1,1,9956.261394785768,0,0,0,1,84.8,1
-65.29196980389408,-19.023011196320002,2898.9,3.9,3572.6,650.4,116400,0.045,1,1,1,13786.482475595407,1,0,0,1,0.0,0
-65.30612337210637,-19.018175177029075,2945.8,1.6,5060.5,133.8,116400,0.045,1,1,1,13769.2881919441,0,0,0,0.8,95.0,1
-65.29125510515317,-19.01179776875132,2900.0,0.0,4478.8,226.4,116400,0.045,1,1,1,14789.920701896752,0,0,0,1,95.7,1
-65.24368085605542,-19.06345628955826,3008.4,54.6,1838.7,55.8,40398,0.05,1,1,1,18095.55874522971,0,0,0,1,0.0,0
-65.25194431916391,-19.035529356085462,2826.2,10.3,624.1,43.0,81668,0.018,1,1,1,17901.250339191094,0,0,1,1,0.0,0
-65.25643263495742,-19.05198150840789,2835.1,20.7,85.3,325.2,16206,0.005,1,1,1,14818.264496755453,1,0,0,1,0.0,0
-65.25924635562477,-19.065960638396643,2848.6,9.6,1641.8,8.8,42074,0.032,1,1,0,15219.025816774854,0,0,1,1,0.0,0
-65.27531536816602,-19.071708607690002,2708.7,21.4,2974.4,86.7,42074,0.032,0,1,1,18416.960752586463,0,0,0,0.8,0.0,0
-65.29434104186184,-19.014779124471662,2900.0,0.0,4410.3,219.0,116400,0.045,1,1,1,3780.1144805880585,0,0,0,1,0.0,0
-65.28512307649486,-19.01020858272596,2900.0,0.0,4310.4,31.7,116400,0.045,1,1,0,14834.887849904513,1,0,0,1,0.0,0
-65.24526931422739,-19.027143123288745,2887.3,5.1,551.1,56.6,81668,0.018,1,1,1,14635.890267485038,0,0,0,1,68.3,1
-65.23462575179148,-19.081252075507784,2900.0,0.4,3977.7,153.2,40398,0.05,1,1,1,14977.659000170592,0,0,0,1,99.2,1
-65.27210038237205,-19.024697000137802,2800.0,0.0,2336.1,174.3,116400,0.045,1,1,1,14497.024662076501,0,0,0,1,92.5,1
-65.30107770038472,-19.02980455901038,2949.7,3.0,3934.4,70.3,116400,0.045,1,1,1,10617.675956311356,0,0,1,1,0.0,0
-65.27463729751837,-19.02917220989578,2813.4,11.6,1941.8,16.3,116400,0.045,1,1,1,4545.224297496048,0,0,0,1,0.0,0
-65.27416320845686,-19.071803274255416,2704.2,17.0,2953.7,15.5,42074,0.032,1,0,1,6789.607944737349,0,0,0,1,0.0,0
-65.27696461231037,-19.02878133257351,2844.9,10.3,2087.4,89.0,116400,0.045,1,1,0,8803.070947806258,0,0,0,1,81.3,1
-65.27220599051316,-19.024550994810994,2800.0,0.0,2354.2,186.8,116400,0.045,1,1,1,15266.50462267237,0,0,0,1,92.4,1
-65.27835079551114,-19.016902951662352,2850.0,0.4,3349.7,247.3,116400,0.045,1,1,1,17236.926037269906,0,0,0,1,95.4,1
-65.27621550520752,-19.04299837929862,2770.8,44.9,956.4,145.8,116400,0.045,0,1,1,5182.490294876823,0,0,0,1,0.0,0
-65.27433854301147,-19.05482715400811,2749.7,3.9,1220.1,109.8,42074,0.032,0,1,0,19381.090140555796,0,0,0,1,70.2,1
-65.28271903146886,-19.02462009751178,2899.9,1.5,2799.5,0.3,116400,0.045,1,1,1,15101.864058717467,0,0,0,1,96.3,1
-65.2629070759946,-19.06394902346674,2805.7,7.3,1568.4,60.7,42074,0.032,1,1,0,19291.54969768834,0,0,0,0.8,72.4,1
-65.2763809419794,-19.037048640825798,2826.0,2.3,1312.0,472.3,116400,0.045,1,1,1,7860.775663831181,0,0,0,1,82.1,1
-65.29396392679939,-19.019366083703716,2900.0,0.0,4006.1,195.5,116400,0.045,1,1,1,15571.372162938449,0,0,0,1,96.1,1
-65.29945996762028,-19.016365890951192,2905.7,7.9,4651.2,369.4,116400,0.045,1,1,1,9588.429026913835,0,0,0,1,90.1,1
-65.2547031428235,-19.029964673820622,2800.0,1.5,746.5,7.9,81668,0.018,1,1,1,19392.926993142522,0,0,0,1,70.5,1
-65.27341127597191,-19.055551141467426,2750.0,1.2,1234.8,189.0,42074,0.032,1,1,1,7335.274518251174,0,0,0,0.8,77.1,1
-65.31722975994028,-19.00200888861684,2988.2,8.4,7104.2,36.9,116400,0.045,1,1,1,9087.454998783569,0,0,0,0.8,91.5,1
-65.27419871359794,-19.051843959644845,2750.0,2.6,960.1,90.3,42074,0.032,1,1,1,8642.019753367686,0,0,0,1,78.8,1
-65.27928540124364,-19.005142504508385,2859.0,15.8,4417.2,142.8,116400,0.045,1,1,0,8455.929178620385,0,0,0,0.8,0.0,0
-65.27099434500855,-19.064589463426312,2702.4,16.0,2103.5,166.5,42074,0.032,0,1,1,10574.467258719207,1,0,0,1,0.0,0
-65.27068794142562,-19.0245079172081,2800.6,2.8,2330.3,29.8,116400,0.045,0,1,1,15697.144036462456,0,1,0,0.5,83.5,1
-65.24619830491335,-19.03861678148599,2850.0,0.0,805.9,36.4,81668,0.018,1,1,1,13713.693498638393,0,1,0,0.8,0.0,0
-65.27104843624615,-19.030357161758634,2800.0,0.4,1700.2,317.4,116400,0.045,1,1,1,4234.020561582611,0,0,0,1,0.0,0
-65.2491379418004,-19.050075374907575,2853.0,3.3,719.0,96.6,40398,0.05,1,1,1,5318.484825602296,0,0,0,0.8,84.3,1
-65.2693621578639,-19.038621233587868,2750.3,2.4,769.1,28.9,116400,0.045,1,1,1,19098.64961689082,0,0,0,0.8,82.1,1
-65.2605254469512,-19.04278839359303,2799.0,6.7,249.8,29.4,16206,0.005,1,1,0,6083.085741152051,1,0,0,1,0.0,0
-65.27603684050669,-19.059943095298085,2726.2,55.0,1794.2,7.7,42074,0.032,1,1,1,18302.01604432967,0,0,0,0.8,0.0,0
-65.26845208587532,-19.056825006039794,2750.2,3.1,1216.4,111.1,42074,0.032,1,1,1,6765.936971510835,0,0,0,1,80.1,1
-65.23826903776839,-19.047804545846564,2819.0,19.7,1890.7,221.7,40398,0.05,1,1,1,13312.670323204642,0,0,0,1,0.0,0
-65.2711756602489,-19.06645771804673,2720.6,14.6,2310.7,131.5,42074,0.032,0,1,1,11622.031291854757,1,0,0,1,0.0,0
-65.26956293721764,-19.039726152093493,2750.7,4.8,658.5,3.7,116400,0.045,0,1,0,6796.213009614035,0,0,0,0.8,70.7,1
-65.27796704283031,-19.042778297669873,2795.2,17.5,1140.8,124.8,116400,0.045,1,1,1,16711.18096777427,0,0,0,1,0.0,0
-65.27635524592195,-19.05727156219762,2700.4,4.7,1563.8,136.6,42074,0.032,1,1,1,3727.743494256997,0,0,0,0.8,0.0,0
-65.27756115560184,-19.048106996931967,2764.5,11.4,1078.7,0.1,42074,0.032,1,0,1,11863.339370270362,0,0,0,1,67.7,1
-65.27074026844032,-19.074995809357397,2701.9,11.8,3040.2,23.6,42074,0.032,1,1,1,11783.269258416958,0,0,0,1,83.9,1
-65.28825800576533,-19.008542407104272,2900.0,0.0,4624.4,333.2,116400,0.045,1,1,1,5362.461220311208,0,0,0,0.8,92.2,1
-65.28755736689546,-19.022909885493036,2898.0,5.0,3261.5,317.1,116400,0.045,1,1,0,11185.783039621263,0,0,0,1,88.5,1
-65.26494091493375,-19.037860776819006,2792.3,8.1,841.3,83.3,116400,0.045,1,1,1,4457.724546507657,0,0,0,1,0.0,0
-65.30584797281298,-19.01188977660933,2948.5,2.0,5481.2,34.0,116400,0.045,1,1,0,14214.028750983502,0,0,0,1,92.5,1
-65.27894325858436,-19.035111847223057,2831.3,5.1,1655.2,503.9,116400,0.045,1,1,1,17613.058764180292,0,0,0,1,82.7,1
-65.24726424624596,-19.043830832970205,2850.0,0.0,1236.5,104.4,81668,0.018,1,1,1,17067.870237085248,0,0,0,0.8,71.4,1
-65.27263129919011,-19.056211868457172,2750.1,2.2,1262.2,175.2,42074,0.032,1,1,1,16422.444947566226,0,0,0,1,79.5,1
-65.24916427299918,-19.02534739476414,2883.4,26.3,696.2,91.5,81668,0.018,1,1,1,17603.905204123992,0,0,0,1,0.0,0
-65.2466338755731,-19.036711503934846,2850.0,0.0,590.0,39.7,81668,0.018,1,1,1,8370.329148697601,0,0,0,0.8,67.5,1
-65.2978243601242,-19.00964012756123,2900.0,0.0,5082.8,394.2,116400,0.045,1,1,1,15834.522310367169,0,0,0,0.8,91.3,1
-65.28929179068116,-19.024015600373176,2873.5,25.5,3294.0,536.4,116400,0.045,1,1,1,10592.112916058728,0,0,0,1,0.0,0
-65.2843636000069,-19.059115895920968,2852.8,12.9,2295.7,330.5,42074,0.032,1,1,1,19397.694273366797,1,0,0,1,0.0,0
-65.23368742688494,-19.050482513831778,2837.0,45.3,2331.0,157.3,40398,0.05,1,1,1,9533.542177242374,0,0,0,1,0.0,0
-65.25409646808224,-19.034760426091776,2805.8,5.5,754.9,51.6,81668,0.018,0,1,1,6429.0231277022485,0,0,0,0.8,62.2,1
-65.27341140339276,-19.06944324650177,2700.0,0.7,2681.2,101.9,42074,0.032,1,1,1,5676.560934456644,0,0,0,1,89.1,1
-65.27256895454114,-19.02122167522277,2800.0,0.4,2722.9,62.1,116400,0.045,1,1,1,18555.152557118618,0,0,0,1,95.8,1
-65.29379617791584,-19.000904168506548,2902.2,2.5,5646.6,211.3,116400,0.045,1,0,0,12773.195939156452,0,0,0,1,85.9,1
-65.24827533234377,-19.019557393096143,2899.2,7.7,1323.3,93.4,81668,0.018,0,1,1,3464.9618580452557,0,0,0,0.8,0.0,0
-65.31480943343598,-19.002133292861227,2960.8,9.6,6908.8,125.7,116400,0.045,1,1,0,19101.00785407913,0,0,0,1,87.1,1
-65.23909215085826,-19.072239571545204,2913.4,49.3,2892.7,98.6,40398,0.05,1,1,1,4813.717931791651,0,0,0,1,0.0,0
-65.26328915368094,-19.01872771844014,2879.9,25.7,2158.8,18.1,81668,0.018,1,1,1,11369.786420971604,0,0,0,0.8,0.0,0
-65.23483417297487,-19.065275902017742,2937.5,66.2,2683.1,113.2,40398,0.05,1,1,1,11131.441302404739,0,0,0,1,0.0,0
-65.27817978169978,-19.02570747040666,2850.1,3.0,2448.0,5.4,116400,0.045,1,1,1,13417.227638150114,0,0,0,1,94.2,1
-65.27719404265102,-19.03298670851844,2849.1,1.9,1707.7,255.3,116400,0.045,1,1,1,9329.263673769874,0,0,0,1,87.5,1
-65.28126165033555,-19.05510243417747,2801.6,20.8,1765.6,74.0,42074,0.032,1,0,1,6002.323703213418,0,0,0,1,0.0,0
-65.27266098344688,-19.02278278094607,2800.0,0.1,2555.7,69.9,116400,0.045,1,1,1,9772.832331676569,0,0,0,0.8,92.8,1
-65.27667244782302,-19.031391486389232,2850.0,0.5,1822.4,100.1,116400,0.045,1,1,1,18841.357788222056,0,1,0,0.8,0.0,0
-65.2477973311783,-19.05797372746124,2906.5,23.5,1106.2,67.9,40398,0.05,1,1,1,9478.206973018378,0,0,0,1,0.0,0
-65.30616555847361,-19.014047624450058,2949.9,0.4,5348.2,6.8,116400,0.045,1,1,1,4212.849329001476,0,0,0,1,0.0,0
-65.2794135985073,-19.009120677302487,2861.8,11.1,4150.2,24.0,116400,0.045,1,1,0,6126.065384757529,1,0,0,0.8,0.0,0
-65.23808201443299,-19.039636619894875,2882.4,11.1,1363.4,40.1,81668,0.018,1,1,0,7461.688492504782,0,0,0,1,62.7,1
-65.30961705395593,-19.01106432019196,2951.4,0.9,5839.1,3.2,116400,0.045,1,1,0,11094.630591141351,0,0,0,1,92.5,1
-65.2792799233323,-18.998933251772936,2855.6,6.4,4898.4,752.1,116400,0.045,1,1,1,13809.469319239206,0,0,0,0.8,84.0,1
-65.27037158511172,-19.01477812984976,2805.2,10.8,3013.0,62.1,116400,0.045,1,1,1,3001.569888713777,0,0,0,1,0.0,0
-65.26889373576346,-19.053931059062254,2785.0,18.3,903.1,194.6,42074,0.032,1,1,1,7470.6646825862335,0,0,0,0.8,0.0,0
-65.25081096820388,-19.01462593859933,2946.1,14.9,1895.1,144.9,81668,0.018,1,1,1,13827.176062321894,0,0,0,1,66.8,1
-65.2965104837462,-19.022999907564543,2900.0,0.0,3932.6,382.5,116400,0.045,1,1,1,8812.518515766646,0,0,0,0.8,91.5,1
-65.27769910419565,-19.01595596775898,2850.0,0.4,3426.2,145.4,116400,0.045,1,1,0,16186.099482112899,1,0,0,1,0.0,0
-65.24348308224202,-19.080282983561577,2917.0,36.3,3440.7,549.4,40398,0.05,1,1,0,15539.523213409646,1,0,0,0.8,0.0,0
-65.27696267900554,-19.02646403872477,2831.2,18.1,2315.8,4.8,116400,0.045,1,1,1,18936.155701747975,0,0,0,1,0.0,0
-65.3030640270931,-19.006468411581512,2952.1,4.4,5706.7,217.4,116400,0.045,0,1,1,8516.729289711646,0,0,1,0.8,0.0,0
-65.27683831077081,-19.034601683419126,2839.4,12.0,1544.1,365.3,116400,0.045,1,1,1,13516.962593445,0,0,0,1,77.7,1
-65.25483548881235,-19.01623241490669,2897.9,12.6,1845.7,117.6,81668,0.018,1,1,0,15863.857894423614,0,0,0,1,64.0,1
-65.2565564060903,-19.057574806374017,2849.9,2.6,677.3,151.4,40398,0.05,1,1,1,8010.148139495248,0,0,0,0.8,83.3,1
-65.28893830356824,-19.021451361056194,2900.0,0.3,3478.7,340.6,116400,0.045,1,1,0,4170.90191713971,0,0,0,0.8,0.0,0
-65.26145885950103,-19.055521907497834,2790.1,11.3,743.9,42.1,42074,0.032,1,1,0,7059.3714896723595,0,0,0,1,65.8,1
-65.27475287076558,-19.03889872686484,2845.2,19.5,1046.5,291.6,116400,0.045,1,1,1,11894.409166285004,1,0,0,1,0.0,0
-65.23902596868606,-19.072689010058923,2903.9,20.9,2936.5,144.0,40398,0.05,1,1,1,14184.661390844463,0,0,0,1,0.0,0
-65.31530688673806,-19.002240202294892,2966.7,11.6,6938.5,93.9,116400,0.045,1,1,0,16617.33913318503,1,0,0,1,0.0,0
-65.28284233207812,-19.056210713969477,2850.0,0.2,1972.3,100.6,42074,0.032,1,1,1,4196.598203374149,0,0,0,1,0.0,0
-65.27239034702839,-19.067824219328074,2702.7,12.4,2482.9,4.9,42074,0.032,1,1,1,4793.741092285647,0,0,0,0.8,0.0,0
-65.28426893558874,-19.059205366595275,2853.0,12.6,2294.4,344.5,42074,0.032,1,0,1,8357.634934420754,0,0,0,0.8,68.5,1
-65.24925194123522,-19.050750626323733,2855.2,2.7,694.4,121.7,40398,0.05,1,1,1,16017.039733782842,0,0,0,1,85.9,1
-65.27976999894345,-19.053573734283155,2799.9,4.7,1540.2,68.7,42074,0.032,1,0,1,19888.004162427165,0,0,0,0.8,74.6,1
-65.26861228058851,-19.003228433404455,2899.9,1.1,3821.4,84.7,81668,0.018,1,1,1,9240.409181443087,0,0,0,1,84.0,1
-65.252692729373,-19.01612128031791,2902.5,9.1,1779.1,29.7,81668,0.018,1,1,1,18430.1459165006,0,0,0,0.8,70.1,1
-65.26779080903239,-19.08413644022144,2651.4,8.5,3827.9,127.1,42074,0.032,1,1,1,10080.869114504629,0,0,0,1,86.5,1
-65.25975057644722,-19.034230319785298,2800.0,0.0,1184.9,120.0,81668,0.018,1,1,1,3700.098286780574,0,0,0,1,0.0,0
-65.25243820255287,-19.054311173016828,2864.6,28.3,471.4,31.9,40398,0.05,1,1,1,7926.31149566368,0,0,1,1,0.0,0
-65.26829487396434,-19.086914466271246,2650.4,4.4,4136.1,73.0,42074,0.032,1,1,1,5216.377973217961,0,0,0,1,90.6,1
-65.26311732329732,-19.021457772620536,2849.4,2.3,1959.1,141.9,81668,0.018,1,1,0,18710.347375216406,0,0,0,1,72.2,1
-65.28941525188425,-19.060742843,2891.3,4.8,2827.2,95.7,42074,0.032,1,1,1,13475.756905726557,0,1,0,0.5,84.3,1
-65.27131192230003,-19.072129575635813,2705.2,12.0,2808.0,9.7,42074,0.032,1,1,1,5402.906155707011,0,1,0,1,0.0,0
-65.24660505319963,-19.032895504020583,2843.7,2.6,199.3,160.6,81668,0.018,1,1,1,7612.276444365738,0,0,0,0.8,66.1,1
-65.23925044716461,-19.041233197381676,2899.8,1.5,1404.3,175.4,81668,0.018,1,1,1,3365.303789643874,0,0,0,1,0.0,0
-65.2444103874979,-19.032174954357764,2847.4,5.4,364.7,61.1,81668,0.018,0,1,0,12433.968977145694,0,0,0,1,57.7,1
-65.2636011672386,-19.031966257661637,2795.5,4.2,1433.8,49.6,116400,0.045,1,1,1,18465.50169059091,0,1,0,0.5,82.9,1
-65.24524093723302,-19.009559822954007,2900.0,46.4,1764.3,5.3,81668,0.018,1,1,1,19926.658603944146,0,0,0,1,0.0,0
-65.2346801679995,-19.061723738461147,2915.7,46.8,2495.2,55.2,40398,0.05,1,1,1,17953.84806747651,0,0,0,1,0.0,0
-65.27950349189375,-19.002345483463824,2870.6,6.8,4644.2,396.7,116400,0.045,0,1,1,4815.114358337818,0,0,0,1,0.0,0
-65.25673515243913,-19.057468200148353,2849.5,12.2,668.1,162.6,40398,0.05,1,1,1,15104.32517560322,0,0,0,0.8,75.7,1
-65.28263508658031,-19.020578161049063,2894.3,13.3,3172.0,143.3,116400,0.045,0,1,1,19755.669872968258,0,0,0,1,83.4,1
-65.25209314273837,-19.055509471990998,2898.8,7.5,591.1,113.0,40398,0.05,1,1,1,11928.919038949123,0,0,0,0.8,80.2,1
-65.27881451240893,-19.012545211194276,2848.9,2.1,3821.7,17.0,116400,0.045,1,0,1,15497.891386354546,0,0,0,0.8,90.5,1
-65.28465051702068,-19.062346877698307,2892.3,32.9,2560.3,44.7,42074,0.032,1,1,1,3927.2933358639493,0,0,0,0.8,0.0,0
-65.27894180631411,-19.02250622737755,2850.6,2.6,2801.1,177.3,116400,0.045,1,1,0,5300.213461236164,0,0,0,0.8,88.2,1
-65.26561800202052,-19.023625915463533,2800.5,5.5,2069.0,1.4,81668,0.018,1,1,1,18421.761871091912,0,0,0,0.8,75.1,1
-65.28535747233147,-19.01589559526667,2898.2,2.8,3764.4,108.4,116400,0.045,1,1,1,16060.425504334602,0,0,0,0.8,95.4,1
-65.30776729783625,-19.00819494165087,2958.9,3.1,5909.0,344.8,116400,0.045,1,1,1,16066.717180136024,0,0,1,1,0.0,0
-65.27810095268653,-19.00984283297056,2850.6,2.4,3991.6,49.0,116400,0.045,1,1,0,13010.659562133256,0,0,1,1,0.0,0
-65.26987311512356,-19.032438982738004,2751.3,7.6,1449.6,236.1,116400,0.045,1,1,1,14105.706929663844,1,0,0,1,0.0,0
-65.257881093695,-19.033414263186803,2800.0,0.0,1082.5,154.2,81668,0.018,1,1,0,10740.743076344515,0,0,1,1,0.0,0
-65.27194881645735,-19.041493670774745,2757.8,17.9,634.7,37.2,116400,0.045,1,1,1,13692.636184335443,0,0,0,1,0.0,0
-65.27251648750554,-19.03125219764393,2799.8,3.2,1646.9,153.2,116400,0.045,1,1,1,19647.380212623197,1,1,0,1,0.0,0
-65.3108889052958,-19.010136596866534,2950.1,0.6,6007.7,29.2,116400,0.045,1,0,1,12527.06358360305,0,1,0,1,0.0,0
-65.29521611580977,-19.015856556277868,2900.0,0.0,4380.4,194.6,116400,0.045,1,1,1,14659.208406998285,0,0,0,1,96.1,1
-65.2457934144217,-19.030262272576028,2860.8,10.9,251.9,42.4,81668,0.018,1,1,0,8696.864127084547,0,0,0,0.8,55.7,1
-65.2531745087981,-19.06168898722775,2859.4,55.0,1161.6,346.5,40398,0.05,1,1,1,18096.50098181,0,0,0,1,0.0,0
-65.26789703681774,-19.054438356779006,2769.1,27.8,949.3,142.9,42074,0.032,1,1,0,8346.489772701862,1,0,0,1,0.0,0
